Title: The refractive index of amorphous and crystalline water ice in the UV-vis 
Authors: Kofman V., He J., ten Kate I.L., Linnartz H. 
Table: Specific refraction, R(lambda), and refractive index, n(lambda) over 
    the studied temperature and wavelength range
================================================================================
Byte-by-byte Description of file: apjab0d89t2_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units   Label    Explanations
--------------------------------------------------------------------------------
   1-  5 F5.1   nm      lambda   wavelength, nm
   7- 12 F6.4   ---     Rl       specific refraction, R(lambda)
  14- 19 F6.4   ---   e_Rl       Uncertainty in Rl
  21- 26 F6.4   ---     nl-10K   refractive index, n(lambda), at 10 K
  28- 33 F6.4   ---     nl-30K   refractive index, n(lambda), at 30 K
  35- 40 F6.4   ---     nl-50K   refractive index, n(lambda), at 50 K
  42- 47 F6.4   ---     nl-70K   refractive index, n(lambda), at 70 K
  49- 54 F6.4   ---     nl-90K   refractive index, n(lambda), at 90 K
  56- 61 F6.4   ---     nl-110K  refractive index, n(lambda), at 110 K
  63- 68 F6.4   ---     nl-130K  refractive index, n(lambda), at 130 K
  70- 75 F6.4   ---     nl-150K  refractive index, n(lambda), at 150 K
--------------------------------------------------------------------------------
460.3 0.2110 0.0004 1.1925 1.2105 1.2286 1.2470 1.2655 1.2843 1.3033 1.3144 
460.9 0.2110 0.0004 1.1925 1.2105 1.2286 1.2469 1.2655 1.2842 1.3032 1.3144 
461.4 0.2110 0.0004 1.1925 1.2104 1.2286 1.2469 1.2655 1.2842 1.3032 1.3143 
462.0 0.2110 0.0004 1.1925 1.2104 1.2286 1.2469 1.2654 1.2842 1.3032 1.3143 
462.5 0.2109 0.0004 1.1925 1.2104 1.2285 1.2469 1.2654 1.2842 1.3031 1.3143 
463.1 0.2109 0.0004 1.1924 1.2104 1.2285 1.2468 1.2654 1.2841 1.3031 1.3142 
463.7 0.2109 0.0004 1.1924 1.2104 1.2285 1.2468 1.2653 1.2841 1.3031 1.3142 
464.2 0.2109 0.0004 1.1924 1.2103 1.2285 1.2468 1.2653 1.2841 1.3030 1.3142 
464.8 0.2109 0.0004 1.1924 1.2103 1.2284 1.2468 1.2653 1.2840 1.3030 1.3141 
465.3 0.2108 0.0004 1.1924 1.2103 1.2284 1.2467 1.2653 1.2840 1.3030 1.3141 
465.9 0.2108 0.0004 1.1923 1.2103 1.2284 1.2467 1.2652 1.2840 1.3029 1.3141 
466.5 0.2108 0.0004 1.1923 1.2103 1.2284 1.2467 1.2652 1.2839 1.3029 1.3140 
467.0 0.2108 0.0004 1.1923 1.2102 1.2284 1.2467 1.2652 1.2839 1.3029 1.3140 
467.6 0.2108 0.0004 1.1923 1.2102 1.2283 1.2466 1.2652 1.2839 1.3028 1.3140 
468.2 0.2108 0.0004 1.1923 1.2102 1.2283 1.2466 1.2651 1.2839 1.3028 1.3139 
468.7 0.2107 0.0004 1.1922 1.2102 1.2283 1.2466 1.2651 1.2838 1.3028 1.3139 
469.3 0.2107 0.0004 1.1922 1.2102 1.2283 1.2466 1.2651 1.2838 1.3028 1.3139 
469.8 0.2107 0.0004 1.1922 1.2101 1.2282 1.2465 1.2651 1.2838 1.3027 1.3139 
470.4 0.2107 0.0004 1.1922 1.2101 1.2282 1.2465 1.2650 1.2837 1.3027 1.3138 
471.0 0.2107 0.0004 1.1922 1.2101 1.2282 1.2465 1.2650 1.2837 1.3027 1.3138 
471.5 0.2106 0.0004 1.1922 1.2101 1.2282 1.2465 1.2650 1.2837 1.3026 1.3138 
472.1 0.2106 0.0004 1.1921 1.2101 1.2282 1.2465 1.2650 1.2837 1.3026 1.3137 
472.7 0.2106 0.0004 1.1921 1.2100 1.2281 1.2464 1.2649 1.2836 1.3026 1.3137 
473.2 0.2106 0.0004 1.1921 1.2100 1.2281 1.2464 1.2649 1.2836 1.3025 1.3137 
473.8 0.2106 0.0004 1.1921 1.2100 1.2281 1.2464 1.2649 1.2836 1.3025 1.3136 
474.3 0.2105 0.0003 1.1921 1.2100 1.2281 1.2464 1.2649 1.2836 1.3025 1.3136 
474.9 0.2105 0.0003 1.1920 1.2100 1.2280 1.2463 1.2648 1.2835 1.3025 1.3136 
475.5 0.2105 0.0003 1.1920 1.2099 1.2280 1.2463 1.2648 1.2835 1.3024 1.3135 
476.0 0.2105 0.0003 1.1920 1.2099 1.2280 1.2463 1.2648 1.2835 1.3024 1.3135 
476.6 0.2105 0.0003 1.1920 1.2099 1.2280 1.2463 1.2648 1.2834 1.3024 1.3135 
477.1 0.2104 0.0003 1.1920 1.2099 1.2280 1.2462 1.2647 1.2834 1.3023 1.3135 
477.7 0.2104 0.0003 1.1920 1.2099 1.2279 1.2462 1.2647 1.2834 1.3023 1.3134 
478.3 0.2104 0.0003 1.1919 1.2098 1.2279 1.2462 1.2647 1.2834 1.3023 1.3134 
478.8 0.2104 0.0003 1.1919 1.2098 1.2279 1.2462 1.2647 1.2833 1.3023 1.3134 
479.4 0.2104 0.0003 1.1919 1.2098 1.2279 1.2462 1.2646 1.2833 1.3022 1.3133 
480.0 0.2104 0.0003 1.1919 1.2098 1.2279 1.2461 1.2646 1.2833 1.3022 1.3133 
480.5 0.2103 0.0003 1.1919 1.2098 1.2278 1.2461 1.2646 1.2833 1.3022 1.3133 
481.1 0.2103 0.0003 1.1919 1.2097 1.2278 1.2461 1.2646 1.2832 1.3021 1.3132 
481.6 0.2103 0.0003 1.1918 1.2097 1.2278 1.2461 1.2645 1.2832 1.3021 1.3132 
482.2 0.2103 0.0003 1.1918 1.2097 1.2278 1.2460 1.2645 1.2832 1.3021 1.3132 
482.8 0.2103 0.0003 1.1918 1.2097 1.2278 1.2460 1.2645 1.2832 1.3021 1.3132 
483.3 0.2103 0.0003 1.1918 1.2097 1.2277 1.2460 1.2645 1.2831 1.3020 1.3131 
483.9 0.2102 0.0003 1.1918 1.2097 1.2277 1.2460 1.2644 1.2831 1.3020 1.3131 
484.4 0.2102 0.0003 1.1918 1.2096 1.2277 1.2460 1.2644 1.2831 1.3020 1.3131 
485.0 0.2102 0.0003 1.1917 1.2096 1.2277 1.2459 1.2644 1.2831 1.3020 1.3130 
485.6 0.2102 0.0003 1.1917 1.2096 1.2277 1.2459 1.2644 1.2830 1.3019 1.3130 
486.1 0.2102 0.0003 1.1917 1.2096 1.2276 1.2459 1.2643 1.2830 1.3019 1.3130 
486.7 0.2101 0.0003 1.1917 1.2096 1.2276 1.2459 1.2643 1.2830 1.3019 1.3130 
487.3 0.2101 0.0003 1.1917 1.2095 1.2276 1.2458 1.2643 1.2830 1.3018 1.3129 
487.8 0.2101 0.0003 1.1917 1.2095 1.2276 1.2458 1.2643 1.2829 1.3018 1.3129 
488.4 0.2101 0.0003 1.1916 1.2095 1.2276 1.2458 1.2643 1.2829 1.3018 1.3129 
488.9 0.2101 0.0003 1.1916 1.2095 1.2275 1.2458 1.2642 1.2829 1.3018 1.3129 
489.5 0.2101 0.0003 1.1916 1.2095 1.2275 1.2458 1.2642 1.2829 1.3017 1.3128 
490.1 0.2100 0.0003 1.1916 1.2095 1.2275 1.2457 1.2642 1.2828 1.3017 1.3128 
490.6 0.2100 0.0003 1.1916 1.2094 1.2275 1.2457 1.2642 1.2828 1.3017 1.3128 
491.2 0.2100 0.0003 1.1916 1.2094 1.2275 1.2457 1.2641 1.2828 1.3017 1.3127 
491.8 0.2100 0.0003 1.1915 1.2094 1.2274 1.2457 1.2641 1.2828 1.3016 1.3127 
492.3 0.2100 0.0003 1.1915 1.2094 1.2274 1.2457 1.2641 1.2827 1.3016 1.3127 
492.9 0.2100 0.0003 1.1915 1.2094 1.2274 1.2456 1.2641 1.2827 1.3016 1.3127 
493.4 0.2099 0.0003 1.1915 1.2093 1.2274 1.2456 1.2640 1.2827 1.3016 1.3126 
494.0 0.2099 0.0003 1.1915 1.2093 1.2274 1.2456 1.2640 1.2827 1.3015 1.3126 
494.6 0.2099 0.0003 1.1915 1.2093 1.2273 1.2456 1.2640 1.2826 1.3015 1.3126 
495.1 0.2099 0.0003 1.1914 1.2093 1.2273 1.2456 1.2640 1.2826 1.3015 1.3126 
495.7 0.2099 0.0003 1.1914 1.2093 1.2273 1.2455 1.2640 1.2826 1.3015 1.3125 
496.2 0.2099 0.0003 1.1914 1.2093 1.2273 1.2455 1.2639 1.2826 1.3014 1.3125 
496.8 0.2099 0.0003 1.1914 1.2092 1.2273 1.2455 1.2639 1.2826 1.3014 1.3125 
497.4 0.2098 0.0003 1.1914 1.2092 1.2273 1.2455 1.2639 1.2825 1.3014 1.3125 
497.9 0.2098 0.0003 1.1914 1.2092 1.2272 1.2455 1.2639 1.2825 1.3014 1.3124 
498.5 0.2098 0.0003 1.1914 1.2092 1.2272 1.2454 1.2639 1.2825 1.3013 1.3124 
499.1 0.2098 0.0003 1.1913 1.2092 1.2272 1.2454 1.2638 1.2825 1.3013 1.3124 
499.6 0.2098 0.0003 1.1913 1.2092 1.2272 1.2454 1.2638 1.2824 1.3013 1.3123 
500.2 0.2098 0.0003 1.1913 1.2091 1.2272 1.2454 1.2638 1.2824 1.3013 1.3123 
500.7 0.2097 0.0003 1.1913 1.2091 1.2271 1.2454 1.2638 1.2824 1.3012 1.3123 
501.3 0.2097 0.0003 1.1913 1.2091 1.2271 1.2453 1.2637 1.2824 1.3012 1.3123 
501.9 0.2097 0.0003 1.1913 1.2091 1.2271 1.2453 1.2637 1.2823 1.3012 1.3122 
502.4 0.2097 0.0003 1.1913 1.2091 1.2271 1.2453 1.2637 1.2823 1.3012 1.3122 
503.0 0.2097 0.0003 1.1912 1.2091 1.2271 1.2453 1.2637 1.2823 1.3011 1.3122 
503.6 0.2097 0.0003 1.1912 1.2090 1.2271 1.2453 1.2637 1.2823 1.3011 1.3122 
504.1 0.2096 0.0003 1.1912 1.2090 1.2270 1.2452 1.2636 1.2823 1.3011 1.3121 
504.7 0.2096 0.0003 1.1912 1.2090 1.2270 1.2452 1.2636 1.2822 1.3011 1.3121 
505.2 0.2096 0.0003 1.1912 1.2090 1.2270 1.2452 1.2636 1.2822 1.3010 1.3121 
505.8 0.2096 0.0002 1.1912 1.2090 1.2270 1.2452 1.2636 1.2822 1.3010 1.3121 
506.4 0.2096 0.0002 1.1911 1.2090 1.2270 1.2452 1.2636 1.2822 1.3010 1.3120 
506.9 0.2096 0.0002 1.1911 1.2090 1.2270 1.2451 1.2635 1.2821 1.3010 1.3120 
507.5 0.2096 0.0002 1.1911 1.2089 1.2269 1.2451 1.2635 1.2821 1.3009 1.3120 
508.0 0.2095 0.0002 1.1911 1.2089 1.2269 1.2451 1.2635 1.2821 1.3009 1.3120 
508.6 0.2095 0.0002 1.1911 1.2089 1.2269 1.2451 1.2635 1.2821 1.3009 1.3119 
509.2 0.2095 0.0002 1.1911 1.2089 1.2269 1.2451 1.2635 1.2821 1.3009 1.3119 
509.7 0.2095 0.0002 1.1911 1.2089 1.2269 1.2451 1.2634 1.2820 1.3008 1.3119 
510.3 0.2095 0.0002 1.1910 1.2089 1.2269 1.2450 1.2634 1.2820 1.3008 1.3119 
510.9 0.2095 0.0002 1.1910 1.2088 1.2268 1.2450 1.2634 1.2820 1.3008 1.3119 
511.4 0.2095 0.0002 1.1910 1.2088 1.2268 1.2450 1.2634 1.2820 1.3008 1.3118 
512.0 0.2094 0.0002 1.1910 1.2088 1.2268 1.2450 1.2634 1.2819 1.3008 1.3118 
512.5 0.2094 0.0002 1.1910 1.2088 1.2268 1.2450 1.2633 1.2819 1.3007 1.3118 
513.1 0.2094 0.0002 1.1910 1.2088 1.2268 1.2449 1.2633 1.2819 1.3007 1.3118 
513.7 0.2094 0.0002 1.1910 1.2088 1.2268 1.2449 1.2633 1.2819 1.3007 1.3117 
514.2 0.2094 0.0002 1.1910 1.2088 1.2267 1.2449 1.2633 1.2819 1.3007 1.3117 
514.8 0.2094 0.0002 1.1909 1.2087 1.2267 1.2449 1.2633 1.2818 1.3006 1.3117 
515.4 0.2094 0.0002 1.1909 1.2087 1.2267 1.2449 1.2632 1.2818 1.3006 1.3117 
515.9 0.2093 0.0002 1.1909 1.2087 1.2267 1.2449 1.2632 1.2818 1.3006 1.3116 
516.5 0.2093 0.0002 1.1909 1.2087 1.2267 1.2448 1.2632 1.2818 1.3006 1.3116 
517.0 0.2093 0.0002 1.1909 1.2087 1.2267 1.2448 1.2632 1.2818 1.3006 1.3116 
517.6 0.2093 0.0002 1.1909 1.2087 1.2266 1.2448 1.2632 1.2817 1.3005 1.3116 
518.2 0.2093 0.0002 1.1909 1.2086 1.2266 1.2448 1.2631 1.2817 1.3005 1.3116 
518.7 0.2093 0.0002 1.1908 1.2086 1.2266 1.2448 1.2631 1.2817 1.3005 1.3115 
519.3 0.2093 0.0002 1.1908 1.2086 1.2266 1.2447 1.2631 1.2817 1.3005 1.3115 
519.8 0.2092 0.0002 1.1908 1.2086 1.2266 1.2447 1.2631 1.2817 1.3004 1.3115 
520.4 0.2092 0.0002 1.1908 1.2086 1.2266 1.2447 1.2631 1.2816 1.3004 1.3115 
521.0 0.2092 0.0002 1.1908 1.2086 1.2265 1.2447 1.2631 1.2816 1.3004 1.3114 
521.5 0.2092 0.0002 1.1908 1.2086 1.2265 1.2447 1.2630 1.2816 1.3004 1.3114 
522.1 0.2092 0.0002 1.1908 1.2085 1.2265 1.2447 1.2630 1.2816 1.3004 1.3114 
522.7 0.2092 0.0002 1.1908 1.2085 1.2265 1.2446 1.2630 1.2816 1.3003 1.3114 
523.2 0.2092 0.0002 1.1907 1.2085 1.2265 1.2446 1.2630 1.2815 1.3003 1.3113 
523.8 0.2091 0.0002 1.1907 1.2085 1.2265 1.2446 1.2630 1.2815 1.3003 1.3113 
524.3 0.2091 0.0002 1.1907 1.2085 1.2264 1.2446 1.2629 1.2815 1.3003 1.3113 
524.9 0.2091 0.0002 1.1907 1.2085 1.2264 1.2446 1.2629 1.2815 1.3003 1.3113 
525.5 0.2091 0.0002 1.1907 1.2085 1.2264 1.2446 1.2629 1.2815 1.3002 1.3113 
526.0 0.2091 0.0002 1.1907 1.2084 1.2264 1.2445 1.2629 1.2814 1.3002 1.3112 
526.6 0.2091 0.0002 1.1907 1.2084 1.2264 1.2445 1.2629 1.2814 1.3002 1.3112 
527.2 0.2091 0.0002 1.1906 1.2084 1.2264 1.2445 1.2629 1.2814 1.3002 1.3112 
527.7 0.2090 0.0002 1.1906 1.2084 1.2264 1.2445 1.2628 1.2814 1.3002 1.3112 
528.3 0.2090 0.0002 1.1906 1.2084 1.2263 1.2445 1.2628 1.2814 1.3001 1.3112 
528.8 0.2090 0.0002 1.1906 1.2084 1.2263 1.2445 1.2628 1.2813 1.3001 1.3111 
529.4 0.2090 0.0002 1.1906 1.2084 1.2263 1.2444 1.2628 1.2813 1.3001 1.3111 
530.0 0.2090 0.0002 1.1906 1.2083 1.2263 1.2444 1.2628 1.2813 1.3001 1.3111 
530.5 0.2090 0.0002 1.1906 1.2083 1.2263 1.2444 1.2627 1.2813 1.3000 1.3111 
531.1 0.2090 0.0002 1.1906 1.2083 1.2263 1.2444 1.2627 1.2813 1.3000 1.3110 
531.6 0.2090 0.0002 1.1905 1.2083 1.2262 1.2444 1.2627 1.2813 1.3000 1.3110 
532.2 0.2089 0.0002 1.1905 1.2083 1.2262 1.2444 1.2627 1.2812 1.3000 1.3110 
532.8 0.2089 0.0002 1.1905 1.2083 1.2262 1.2443 1.2627 1.2812 1.3000 1.3110 
533.3 0.2089 0.0002 1.1905 1.2083 1.2262 1.2443 1.2627 1.2812 1.2999 1.3110 
533.9 0.2089 0.0002 1.1905 1.2083 1.2262 1.2443 1.2626 1.2812 1.2999 1.3109 
534.5 0.2089 0.0002 1.1905 1.2082 1.2262 1.2443 1.2626 1.2812 1.2999 1.3109 
535.0 0.2089 0.0002 1.1905 1.2082 1.2262 1.2443 1.2626 1.2811 1.2999 1.3109 
535.6 0.2089 0.0002 1.1905 1.2082 1.2261 1.2443 1.2626 1.2811 1.2999 1.3109 
536.1 0.2089 0.0002 1.1905 1.2082 1.2261 1.2443 1.2626 1.2811 1.2998 1.3109 
536.7 0.2088 0.0002 1.1904 1.2082 1.2261 1.2442 1.2626 1.2811 1.2998 1.3108 
537.3 0.2088 0.0002 1.1904 1.2082 1.2261 1.2442 1.2625 1.2811 1.2998 1.3108 
537.8 0.2088 0.0002 1.1904 1.2082 1.2261 1.2442 1.2625 1.2810 1.2998 1.3108 
538.4 0.2088 0.0002 1.1904 1.2081 1.2261 1.2442 1.2625 1.2810 1.2998 1.3108 
539.0 0.2088 0.0002 1.1904 1.2081 1.2261 1.2442 1.2625 1.2810 1.2998 1.3108 
539.5 0.2088 0.0002 1.1904 1.2081 1.2260 1.2442 1.2625 1.2810 1.2997 1.3107 
540.1 0.2088 0.0002 1.1904 1.2081 1.2260 1.2441 1.2625 1.2810 1.2997 1.3107 
540.6 0.2088 0.0002 1.1904 1.2081 1.2260 1.2441 1.2624 1.2810 1.2997 1.3107 
541.2 0.2087 0.0002 1.1903 1.2081 1.2260 1.2441 1.2624 1.2809 1.2997 1.3107 
541.8 0.2087 0.0002 1.1903 1.2081 1.2260 1.2441 1.2624 1.2809 1.2997 1.3107 
542.3 0.2087 0.0002 1.1903 1.2081 1.2260 1.2441 1.2624 1.2809 1.2996 1.3106 
542.9 0.2087 0.0002 1.1903 1.2080 1.2260 1.2441 1.2624 1.2809 1.2996 1.3106 
543.4 0.2087 0.0002 1.1903 1.2080 1.2259 1.2441 1.2624 1.2809 1.2996 1.3106 
544.0 0.2087 0.0002 1.1903 1.2080 1.2259 1.2440 1.2623 1.2809 1.2996 1.3106 
544.6 0.2087 0.0002 1.1903 1.2080 1.2259 1.2440 1.2623 1.2808 1.2996 1.3106 
545.1 0.2087 0.0002 1.1903 1.2080 1.2259 1.2440 1.2623 1.2808 1.2995 1.3105 
545.7 0.2086 0.0002 1.1903 1.2080 1.2259 1.2440 1.2623 1.2808 1.2995 1.3105 
546.3 0.2086 0.0001 1.1902 1.2080 1.2259 1.2440 1.2623 1.2808 1.2995 1.3105 
546.8 0.2086 0.0001 1.1902 1.2080 1.2259 1.2440 1.2623 1.2808 1.2995 1.3105 
547.4 0.2086 0.0001 1.1902 1.2079 1.2259 1.2439 1.2622 1.2807 1.2995 1.3105 
547.9 0.2086 0.0001 1.1902 1.2079 1.2258 1.2439 1.2622 1.2807 1.2994 1.3104 
548.5 0.2086 0.0001 1.1902 1.2079 1.2258 1.2439 1.2622 1.2807 1.2994 1.3104 
549.1 0.2086 0.0001 1.1902 1.2079 1.2258 1.2439 1.2622 1.2807 1.2994 1.3104 
549.6 0.2086 0.0001 1.1902 1.2079 1.2258 1.2439 1.2622 1.2807 1.2994 1.3104 
550.2 0.2086 0.0001 1.1902 1.2079 1.2258 1.2439 1.2622 1.2807 1.2994 1.3104 
550.8 0.2085 0.0001 1.1902 1.2079 1.2258 1.2439 1.2622 1.2806 1.2994 1.3103 
551.3 0.2085 0.0001 1.1901 1.2079 1.2258 1.2438 1.2621 1.2806 1.2993 1.3103 
551.9 0.2085 0.0001 1.1901 1.2078 1.2257 1.2438 1.2621 1.2806 1.2993 1.3103 
552.4 0.2085 0.0001 1.1901 1.2078 1.2257 1.2438 1.2621 1.2806 1.2993 1.3103 
553.0 0.2085 0.0001 1.1901 1.2078 1.2257 1.2438 1.2621 1.2806 1.2993 1.3103 
553.6 0.2085 0.0001 1.1901 1.2078 1.2257 1.2438 1.2621 1.2806 1.2993 1.3103 
554.1 0.2085 0.0001 1.1901 1.2078 1.2257 1.2438 1.2621 1.2805 1.2993 1.3102 
554.7 0.2085 0.0001 1.1901 1.2078 1.2257 1.2438 1.2620 1.2805 1.2992 1.3102 
555.2 0.2084 0.0001 1.1901 1.2078 1.2257 1.2437 1.2620 1.2805 1.2992 1.3102 
555.8 0.2084 0.0001 1.1901 1.2078 1.2257 1.2437 1.2620 1.2805 1.2992 1.3102 
556.4 0.2084 0.0001 1.1900 1.2078 1.2256 1.2437 1.2620 1.2805 1.2992 1.3102 
556.9 0.2084 0.0001 1.1900 1.2077 1.2256 1.2437 1.2620 1.2805 1.2992 1.3101 
557.5 0.2084 0.0001 1.1900 1.2077 1.2256 1.2437 1.2620 1.2804 1.2991 1.3101 
558.1 0.2084 0.0001 1.1900 1.2077 1.2256 1.2437 1.2620 1.2804 1.2991 1.3101 
558.6 0.2084 0.0001 1.1900 1.2077 1.2256 1.2437 1.2619 1.2804 1.2991 1.3101 
559.2 0.2084 0.0001 1.1900 1.2077 1.2256 1.2437 1.2619 1.2804 1.2991 1.3101 
559.7 0.2084 0.0001 1.1900 1.2077 1.2256 1.2436 1.2619 1.2804 1.2991 1.3101 
560.3 0.2083 0.0001 1.1900 1.2077 1.2256 1.2436 1.2619 1.2804 1.2991 1.3100 
560.9 0.2083 0.0001 1.1900 1.2077 1.2255 1.2436 1.2619 1.2804 1.2990 1.3100 
561.4 0.2083 0.0001 1.1899 1.2076 1.2255 1.2436 1.2619 1.2803 1.2990 1.3100 
562.0 0.2083 0.0001 1.1899 1.2076 1.2255 1.2436 1.2618 1.2803 1.2990 1.3100 
562.6 0.2083 0.0001 1.1899 1.2076 1.2255 1.2436 1.2618 1.2803 1.2990 1.3100 
563.1 0.2083 0.0001 1.1899 1.2076 1.2255 1.2436 1.2618 1.2803 1.2990 1.3099 
563.7 0.2083 0.0001 1.1899 1.2076 1.2255 1.2435 1.2618 1.2803 1.2990 1.3099 
564.2 0.2083 0.0001 1.1899 1.2076 1.2255 1.2435 1.2618 1.2803 1.2989 1.3099 
564.8 0.2083 0.0001 1.1899 1.2076 1.2255 1.2435 1.2618 1.2802 1.2989 1.3099 
565.4 0.2083 0.0001 1.1899 1.2076 1.2254 1.2435 1.2618 1.2802 1.2989 1.3099 
565.9 0.2082 0.0001 1.1899 1.2076 1.2254 1.2435 1.2617 1.2802 1.2989 1.3099 
566.5 0.2082 0.0001 1.1899 1.2075 1.2254 1.2435 1.2617 1.2802 1.2989 1.3098 
567.0 0.2082 0.0001 1.1898 1.2075 1.2254 1.2435 1.2617 1.2802 1.2989 1.3098 
567.6 0.2082 0.0001 1.1898 1.2075 1.2254 1.2435 1.2617 1.2802 1.2988 1.3098 
568.2 0.2082 0.0001 1.1898 1.2075 1.2254 1.2434 1.2617 1.2802 1.2988 1.3098 
568.7 0.2082 0.0001 1.1898 1.2075 1.2254 1.2434 1.2617 1.2801 1.2988 1.3098 
569.3 0.2082 0.0001 1.1898 1.2075 1.2254 1.2434 1.2617 1.2801 1.2988 1.3098 
569.9 0.2082 0.0001 1.1898 1.2075 1.2253 1.2434 1.2616 1.2801 1.2988 1.3097 
570.4 0.2082 0.0001 1.1898 1.2075 1.2253 1.2434 1.2616 1.2801 1.2988 1.3097 
571.0 0.2081 0.0001 1.1898 1.2075 1.2253 1.2434 1.2616 1.2801 1.2987 1.3097 
571.5 0.2081 0.0001 1.1898 1.2074 1.2253 1.2434 1.2616 1.2801 1.2987 1.3097 
572.1 0.2081 0.0001 1.1898 1.2074 1.2253 1.2433 1.2616 1.2800 1.2987 1.3097 
572.7 0.2081 0.0001 1.1897 1.2074 1.2253 1.2433 1.2616 1.2800 1.2987 1.3097 
573.2 0.2081 0.0001 1.1897 1.2074 1.2253 1.2433 1.2616 1.2800 1.2987 1.3096 
573.8 0.2081 0.0001 1.1897 1.2074 1.2253 1.2433 1.2616 1.2800 1.2987 1.3096 
574.4 0.2081 0.0001 1.1897 1.2074 1.2253 1.2433 1.2615 1.2800 1.2986 1.3096 
574.9 0.2081 0.0001 1.1897 1.2074 1.2252 1.2433 1.2615 1.2800 1.2986 1.3096 
575.5 0.2081 0.0001 1.1897 1.2074 1.2252 1.2433 1.2615 1.2800 1.2986 1.3096 
576.0 0.2081 0.0001 1.1897 1.2074 1.2252 1.2433 1.2615 1.2799 1.2986 1.3096 
576.6 0.2080 0.0001 1.1897 1.2074 1.2252 1.2432 1.2615 1.2799 1.2986 1.3095 
577.2 0.2080 0.0001 1.1897 1.2073 1.2252 1.2432 1.2615 1.2799 1.2986 1.3095 
577.7 0.2080 0.0001 1.1897 1.2073 1.2252 1.2432 1.2615 1.2799 1.2986 1.3095 
578.3 0.2080 0.0001 1.1896 1.2073 1.2252 1.2432 1.2614 1.2799 1.2985 1.3095 
578.8 0.2080 0.0001 1.1896 1.2073 1.2252 1.2432 1.2614 1.2799 1.2985 1.3095 
579.4 0.2080 0.0001 1.1896 1.2073 1.2251 1.2432 1.2614 1.2799 1.2985 1.3095 
580.0 0.2080 0.0001 1.1896 1.2073 1.2251 1.2432 1.2614 1.2798 1.2985 1.3094 
580.5 0.2080 0.0001 1.1896 1.2073 1.2251 1.2432 1.2614 1.2798 1.2985 1.3094 
581.1 0.2080 0.0001 1.1896 1.2073 1.2251 1.2431 1.2614 1.2798 1.2985 1.3094 
581.7 0.2080 0.0001 1.1896 1.2073 1.2251 1.2431 1.2614 1.2798 1.2984 1.3094 
582.2 0.2079 0.0001 1.1896 1.2072 1.2251 1.2431 1.2614 1.2798 1.2984 1.3094 
582.8 0.2079 0.0001 1.1896 1.2072 1.2251 1.2431 1.2613 1.2798 1.2984 1.3094 
583.3 0.2079 0.0001 1.1896 1.2072 1.2251 1.2431 1.2613 1.2798 1.2984 1.3094 
583.9 0.2079 0.0001 1.1896 1.2072 1.2251 1.2431 1.2613 1.2797 1.2984 1.3093 
584.5 0.2079 0.0001 1.1895 1.2072 1.2250 1.2431 1.2613 1.2797 1.2984 1.3093 
585.0 0.2079 0.0001 1.1895 1.2072 1.2250 1.2431 1.2613 1.2797 1.2984 1.3093 
585.6 0.2079 0.0001 1.1895 1.2072 1.2250 1.2431 1.2613 1.2797 1.2983 1.3093 
586.1 0.2079 0.0001 1.1895 1.2072 1.2250 1.2430 1.2613 1.2797 1.2983 1.3093 
586.7 0.2079 0.0001 1.1895 1.2072 1.2250 1.2430 1.2612 1.2797 1.2983 1.3093 
587.3 0.2079 0.0001 1.1895 1.2072 1.2250 1.2430 1.2612 1.2797 1.2983 1.3092 
587.8 0.2079 0.0001 1.1895 1.2071 1.2250 1.2430 1.2612 1.2796 1.2983 1.3092 
588.4 0.2078 0.0001 1.1895 1.2071 1.2250 1.2430 1.2612 1.2796 1.2983 1.3092 
589.0 0.2078 0.0001 1.1895 1.2071 1.2250 1.2430 1.2612 1.2796 1.2983 1.3092 
589.5 0.2078 0.0001 1.1895 1.2071 1.2249 1.2430 1.2612 1.2796 1.2982 1.3092 
590.1 0.2078 0.0001 1.1895 1.2071 1.2249 1.2430 1.2612 1.2796 1.2982 1.3092 
590.6 0.2078 0.0001 1.1894 1.2071 1.2249 1.2429 1.2612 1.2796 1.2982 1.3092 
591.2 0.2078 0.0001 1.1894 1.2071 1.2249 1.2429 1.2611 1.2796 1.2982 1.3091 
591.8 0.2078 0.0001 1.1894 1.2071 1.2249 1.2429 1.2611 1.2796 1.2982 1.3091 
592.3 0.2078 0.0001 1.1894 1.2071 1.2249 1.2429 1.2611 1.2795 1.2982 1.3091 
592.9 0.2078 0.0001 1.1894 1.2071 1.2249 1.2429 1.2611 1.2795 1.2982 1.3091 
593.5 0.2078 0.0001 1.1894 1.2071 1.2249 1.2429 1.2611 1.2795 1.2981 1.3091 
594.0 0.2078 0.0001 1.1894 1.2070 1.2249 1.2429 1.2611 1.2795 1.2981 1.3091 
594.6 0.2077 0.0001 1.1894 1.2070 1.2249 1.2429 1.2611 1.2795 1.2981 1.3090 
595.1 0.2077 0.0001 1.1894 1.2070 1.2248 1.2429 1.2611 1.2795 1.2981 1.3090 
595.7 0.2077 0.0001 1.1894 1.2070 1.2248 1.2428 1.2610 1.2795 1.2981 1.3090 
596.3 0.2077 0.0001 1.1894 1.2070 1.2248 1.2428 1.2610 1.2794 1.2981 1.3090 
